x,y
0.170086,0.0711246
0.0969786,0.978986
0.720591,0.829949
0.168097,0.708908
0.65355,0.551767
0.670341,0.0011802
0.835367,0.643831
0.857403,0.0287254
0.659764,0.129547
0.253245,0.651499
0.313578,0.842767
0.675715,0.702235
0.115433,0.345814
0.502013,0.928377
0.541607,0.231095
0.387725,0.923778
0.0540331,0.411383
0.633429,0.602782
0.24217,0.507322
0.0154385,0.655326
0.842989,0.695455
0.539828,0.973008
0.959933,0.744101
0.441104,0.575776
0.644044,0.275815
0.37483,0.565502
0.226215,0.240623
0.722341,0.370097
0.967807,0.6639
0.0528848,0.255421
0.028523,0.738522
0.195569,0.742033
0.142802,0.241093
0.894395,0.633503
0.0447461,0.242571
0.00902339,0.5266
0.130143,0.574088
0.61592,0.0205325
0.853616,0.0965902
0.142037,0.791391
0.838437,0.0787458
0.608157,0.0162398
0.780977,0.32785
0.829641,0.958007
0.177302,0.138891
0.274534,0.98342
0.874604,0.073096
0.496798,0.736319
0.0319918,0.412833
0.377943,0.459062
0.776336,0.316998
0.0567857,0.866292
0.319008,0.580498
0.837796,0.458265
0.843345,0.62665
0.218976,0.0877368
0.120325,0.0947451
0.796687,0.20833
0.104096,0.564055
0.845109,0.94387
0.457484,0.669166
0.451326,0.463984
0.146991,0.721612
0.602124,0.289669
0.0503882,0.146012
0.627252,0.90302
0.300861,0.848112
0.42676,0.634392
0.845496,0.105627
0.965332,0.558195
0.631973,0.407163
0.52517,0.244755
0.501834,0.847834
0.923507,0.096731
0.737703,0.716592
0.430374,0.322154
0.823941,0.258176
0.224354,0.486262
0.774252,0.154319
0.00753882,0.689491
0.0993066,0.565227
0.212003,0.517139
0.259711,0.410395
0.460405,0.473752
0.67609,0.450677
0.463601,0.725417
0.315817,0.65881
0.692627,0.612989
0.596421,0.183952
0.57264,0.744858
0.579117,0.622068
0.0854221,0.999419
0.687375,0.356137
0.0790253,0.24162
0.747372,0.841999
0.655944,0.460505
0.586669,0.897976
0.710745,0.521202
0.869575,0.266224
0.312191,0.0731177
0.645038,0.285691
0.781855,0.0845919
0.732685,0.43234
0.407069,0.476154
0.546264,0.531417
0.729366,0.247105
0.11654,0.183464
0.00374923,0.856392
0.265275,0.487298
0.0509564,0.703171
0.167618,0.939518
0.630152,0.87493
0.983179,0.0423722
0.637383,0.179051
0.135122,0.426549
0.000845058,0.985234
0.111612,0.350228
0.0444643,0.559404
0.568596,0.987663
0.923195,0.800994
0.236104,0.362673
0.164651,0.424308
0.343639,0.191701
0.276594,0.285835
0.406637,0.413014
0.0131072,0.30367
0.805028,0.518052
6.71998e-05,0.125946
0.774085,0.916258
0.148791,0.295347
0.336498,0.83662
0.101499,0.179329
0.227379,0.940617
0.90782,0.903179
0.180107,0.476838
0.558872,0.180868
0.231173,0.921401
0.316982,0.267653
0.327605,0.174011
0.346817,0.777321
0.22168,0.430113
0.0315928,0.298066
0.0405655,0.556041
0.0750443,0.0337232
0.72201,0.375656
0.0103085,0.331492
0.232261,0.0230953
0.00731614,0.282968
0.632714,0.186768
0.651637,0.2496
0.955748,0.0890004
0.297178,0.0351545
0.842222,0.265936
0.708391,0.0443419
0.655374,0.368886
0.946758,0.990214
0.606927,0.473528
0.335236,0.983038
0.415663,0.168516
0.291828,0.045451
0.838018,0.515808
0.483225,0.298503
0.58944,0.406824
0.724327,0.622229
0.673005,0.763849
0.413068,0.390713
0.496413,0.4495
0.187337,0.757172
0.618173,0.374129
0.00891487,0.3791
0.809701,0.287759
0.236978,0.62279
0.0204534,0.967881
0.790375,0.0435555
0.757093,0.910606
0.943783,0.00914053
0.828473,0.689516
0.20011,0.325455
0.804552,0.533245
0.573015,0.393396
0.808144,0.966105
0.722316,0.143344
0.854979,0.0375948
0.0241248,0.395039
0.0426661,0.380657
0.51721,0.734532
0.677317,0.902826
0.132703,0.887525
0.82362,0.771258
0.848677,0.463057
0.600479,0.348085
0.0216023,0.43917
0.108554,0.848
0.181936,0.642093
0.177378,0.372638
0.154393,0.475357
0.646541,0.447777
0.317673,0.89452
0.336303,0.626437
0.423573,0.649506
0.6581,0.444046
0.669449,0.582707
0.576389,0.664876
0.287866,0.498339
0.116526,0.0298616
0.470808,0.879513
0.96524,0.873898
0.782221,0.582758
0.648003,0.369816
0.806726,0.072111
0.215918,0.915372
0.325858,0.035944
0.0131675,0.124796
0.282659,0.221263
0.533977,0.381019
0.569601,0.239378
0.806147,0.504966
0.947688,0.505297
0.665268,0.612396
0.650761,0.120808
0.423429,0.462156
0.440334,0.00467852
0.555732,0.610637
0.383617,0.461669
0.0850652,0.161055
0.094283,0.0833104
0.582858,0.374186
0.856991,0.198693
0.510076,0.0806404
0.620338,0.881119
0.112843,0.873928
0.387489,0.459791
0.298233,0.66387
0.780371,0.346933
0.995427,0.0122233
0.410491,0.237551
0.837354,0.00397037
0.264159,0.962501
0.522035,0.568757
0.196718,0.585032
0.372618,0.205562
0.525001,0.141046
0.0159865,0.649633
0.0638458,0.738666
0.289811,0.491645
0.359391,0.598042
0.375125,0.804188
0.0701044,0.365131
0.536941,0.894781
0.634153,0.443927
0.712365,0.74126
0.746044,0.349945
0.921968,0.16729
0.750212,0.131982
0.624718,0.35023
0.663317,0.357778
0.62063,0.105557
0.33096,0.14802
0.871731,0.812464
0.955693,0.617048
0.221112,0.821834
0.477886,0.048048
0.319171,0.617995
0.362792,0.637324
0.911062,0.202186
0.404951,0.245719
0.521101,0.180226
0.263781,0.158836
0.959713,0.460679
0.0144529,0.0130935
0.351864,0.40326
0.183079,0.942235
0.460392,0.374617
0.331396,0.0630597
0.158937,0.419955
0.144082,0.993422
0.180211,0.775963
0.8924,0.355425
0.887127,0.63263
0.391778,0.129921
0.151764,0.651074
0.480279,0.800583
0.235351,0.22337
0.731117,0.680848
0.673253,0.0714045
0.89168,0.664886
0.492841,0.88512
0.00441455,0.350813
0.264984,0.633067
0.766345,0.328154
0.94427,0.250512
0.637774,0.417472
0.291156,0.951443
0.436151,0.638159
0.344545,0.113712
0.711118,0.52955
0.184094,0.0637318
0.157798,0.0717194
0.303144,0.524763
0.643624,0.965939
0.053866,0.857889
0.160651,0.147315
0.0429082,0.606452
0.928933,0.479259
0.482064,0.360106
0.0201997,0.919894
0.794771,0.984384
0.987458,0.888329
0.368744,0.529186
0.977064,0.28672
0.709699,0.484916
0.504369,0.382866
0.22575,0.629391
0.784236,0.168
0.923204,0.443521
0.267437,0.125889
0.18353,0.492745
0.821939,0.598918
0.0937659,0.271793
0.74598,0.671385
0.187097,0.442622
0.796415,0.305122
0.0683159,0.919696
0.532483,0.146205
0.165379,0.0025039
0.990322,0.327992
0.612324,0.865865
0.141664,0.810356
0.762166,0.591995
0.446123,0.281166
0.910897,0.306656
0.811473,0.981641
0.120515,0.35364
0.41684,0.150398
0.336842,0.399455
0.717235,0.947981
0.35733,0.975607
0.945556,0.462879
0.968984,0.00198574
0.304733,0.165448
0.800656,0.883274
0.249685,0.00338722
0.522904,0.350494
0.570879,0.712906
0.263442,0.74738
0.247406,0.874286
0.252282,0.337406
0.388687,0.447117
0.189004,0.193058
0.928984,0.64501
0.0190717,0.194962
0.887746,0.542411
0.367781,0.672531
0.630881,0.208343
0.86787,0.668715
0.547681,0.94342
0.669503,0.205865
0.551413,0.677496
0.343342,0.358239
0.0760413,0.471044
0.628804,0.0166953
0.0474464,0.256466
0.627924,0.248074
0.959091,0.330373
0.290226,0.876676
0.636628,0.314333
0.887184,0.840223
0.0861396,0.10563
0.987466,0.162645
0.0911349,0.623257
0.0153844,0.0691962
0.450453,0.759918
0.0687103,0.0542324
0.280212,0.827949
0.543092,0.964993
0.791572,0.486935
0.0730794,0.292168
0.367345,0.239078
0.0762386,0.347376
0.428032,0.611684
0.760657,0.793036
0.582476,0.916732
0.42345,0.424965
0.641668,0.130085
0.616781,0.861828
0.806737,0.538869
0.994983,0.459204
0.268299,0.756986
0.15263,0.0854166
0.71573,0.538158
0.9849,0.616376
0.321148,0.0745947
0.338345,0.127402
0.633853,0.385681
0.521735,0.80683
0.653221,0.17935
0.44836,0.863179
0.382008,0.640763
0.187125,0.124571
0.0128919,0.784797
0.972907,0.570847
0.240028,0.656933
0.717592,0.260323
0.496136,0.582524
0.899606,0.381901
0.162336,0.666961
0.55864,0.651067
0.239614,0.434357
0.0701674,0.125388
0.653078,0.444788
0.949178,0.0302468
0.235921,0.113836
0.0571337,0.0457659
0.783982,0.0890679
0.568123,0.17473
0.616478,0.0630596
0.0921391,0.63428
0.941793,0.544964
0.999384,0.701749
0.502513,0.909051
0.962061,0.354145
0.849742,0.501502
0.618542,0.0749475
0.178935,0.28294
0.341619,0.736137
0.16282,0.789431
0.320464,0.912303
0.059929,0.712004
0.515806,0.980045
0.254712,0.0584305
0.20757,0.167493
0.965527,0.0674362
0.935681,0.0484085
0.896773,0.381713
0.0852465,0.235368
0.0132962,0.0825913
0.774764,0.281526
0.722107,0.467402
0.393753,0.320728
0.167433,0.0706809
0.763285,0.35412
0.862237,0.184316
0.818905,0.783912
0.24408,0.668203
0.792379,0.614747
0.899917,0.53004
0.474079,0.903014
0.45109,0.795199
0.907824,0.903157
0.786619,0.768592
0.167868,0.571298
0.809102,0.318056
0.513511,0.250968
0.0535472,0.747876
0.900216,0.741893
0.287807,0.678569
0.403655,0.342303
0.293312,0.502942
0.973613,0.913853
0.771008,0.734154
0.480115,0.368248
0.215913,0.811074
0.106761,0.651445
0.75971,0.865547
0.181081,0.908727
0.313155,0.0999898
0.135617,0.906841
0.684993,0.213337
0.851279,0.21752
0.245129,0.432473
0.0646763,0.517009
0.630978,0.00684967
0.698746,0.848926
0.718499,0.205975
0.937748,0.14524
0.357856,0.651056
0.96169,0.760699
0.0245394,0.282037
0.202598,0.959526
0.96717,0.197136
0.326638,0.877935
0.112586,0.344331
0.356105,0.505551
0.491882,0.596779
0.663361,0.464629
0.176118,0.761653
0.546143,0.809032
0.599696,0.112393
0.308172,0.695365
0.418961,0.41673
0.088221,0.699131
0.416611,0.811814
0.314206,0.594825
0.902639,0.587293
0.420932,0.773248
0.511756,0.6755
0.854256,0.366478
0.610035,0.904021
0.110689,0.752563
0.366319,0.413466
0.389342,0.347483
0.471857,0.562937
0.792006,0.311604
0.835005,0.361035
0.46044,0.365002
0.562657,0.0487467
0.630765,0.095869
0.977884,0.292339
0.999398,0.383652
0.555131,0.142224
0.0779186,0.400857
0.453952,0.782034
0.860236,0.41522
0.993705,0.78931
0.91087,0.337006
0.640661,0.739498
0.148076,0.24639
0.11495,0.196592
0.597073,0.282782
0.531609,0.100916
0.0303098,0.676609
0.0472228,0.0359113
0.467824,0.573058
0.605503,0.775695
0.168192,0.0292782
0.45119,0.860402
0.830451,0.434473
0.260987,0.495681
0.817981,0.329931
0.965951,0.392719
0.21844,0.44446
0.809671,0.157814
0.654567,0.19575
0.2314,0.734291
0.135498,0.788385
0.501882,0.0928353
0.270411,0.104145
0.492903,0.105042
0.61572,0.451494
0.938748,0.563088
0.863793,0.256414
0.399251,0.107696
0.997602,0.207117
0.443625,0.369131
0.964889,0.0614688
0.810354,0.952656
0.375847,0.801687
0.575391,0.558227
0.749564,0.638277
0.777775,0.962165
0.746067,0.350764
0.26962,0.392791
0.89358,0.361147
0.0835967,0.577641
0.307003,0.902509
0.241124,0.216996
0.530467,0.620032
0.130716,0.480587
0.0194807,0.571895
0.967184,0.937553
0.283711,0.569868
0.373654,0.357227
0.853464,0.0888039
0.385465,0.515908
0.0179067,0.66819
0.663771,0.465709
0.35994,0.117425
0.550596,0.698721
0.662645,0.851099
0.966679,0.847248
0.137383,0.923063
0.0821666,0.990446
0.429127,0.844848
0.417299,0.551462
0.765557,0.646145
0.852393,0.354034
0.357592,0.062604
0.257753,0.303568
0.726396,0.645176
0.662315,0.0635438
0.918912,0.87609
0.942693,0.96887
0.96134,0.543448
0.703493,0.167139
0.550999,0.403404
0.557079,0.495215
0.547991,0.320104
0.43006,0.837509
0.817094,0.224826
0.585961,0.603915
0.475019,0.265457
0.397391,0.922816
0.709773,0.981264
0.798828,0.339042
0.91132,0.0455841
0.0226448,0.33853
0.128926,0.689018
0.999499,0.239341
0.365065,0.940924
0.248207,0.471639
0.668645,0.226597
0.63366,0.150552
0.390791,0.220608
0.87155,0.733114
0.767643,0.593393
0.669164,0.10869
0.460793,0.900469
0.297372,0.119531
0.0829738,0.211785
0.797433,0.340077
0.196416,0.400615
0.58624,0.325219
0.807447,0.231881
0.345229,0.0176758
0.811379,0.751218
0.0284073,0.727036
0.134242,0.491118
0.1126,0.302376
0.669673,0.487029
0.190239,0.196189
0.353194,0.842705
0.0244433,0.294667
0.768675,0.94582
0.965096,0.686507
0.706647,0.52138
0.42388,0.0262574
0.814192,0.217612
0.0202834,0.326391
0.279671,0.971
0.3183,0.760402
0.835098,0.579138
0.308974,0.637541
0.174257,0.716471
0.899415,0.0773793
0.984556,0.251562
0.154141,0.583323
0.277632,0.394273
0.965724,0.788803
0.352087,0.20338
0.627243,0.506656
0.982732,0.317509
0.833818,0.903145
0.405178,0.537361
0.520328,0.298269
0.975946,0.191135
0.143238,0.210271
0.10338,0.963213
0.653626,0.283695
0.192161,0.184887
0.733429,0.313705
0.147302,0.345944
0.236591,0.272215
0.644731,0.443068
0.00104559,0.550294
0.470664,0.357544
0.413299,0.395787
0.251462,0.718292
0.874863,0.794308
0.841996,0.150807
0.452422,0.496879
0.930195,0.282347
0.853813,0.412223
0.505741,0.477938
0.924987,0.136409
0.430635,0.423382
0.454392,0.386413
0.279552,0.91871
0.232064,0.953905
0.877257,0.170347
0.625811,0.582709
0.298186,0.692232
0.821428,0.787591
0.760924,0.827099
0.144744,0.00214633
0.221784,0.326801
0.516155,0.0196755
0.0876346,0.907947
0.827611,0.0308052
0.85558,0.167528
0.774379,0.90088
0.108229,0.548705
0.620302,0.0938752
0.357032,0.664535
0.0942822,0.775075
0.725768,0.233718
0.141853,0.50304
0.326313,0.192086
0.971012,0.0735662
0.137274,0.858756
0.72939,0.497215
0.576883,0.490662
0.699311,0.445994
0.93255,0.999137
0.351693,0.792078
0.585289,0.618508
0.440444,0.626363
0.92429,0.218611
0.250327,0.0187478
0.550523,0.920375
0.493309,0.366552
0.494723,0.377834
0.218395,0.662682
0.968039,0.525897
0.663502,0.330193
0.182038,0.749851
0.352065,0.488916
0.800241,0.904039
0.198675,0.839998
0.840745,0.885738
0.327083,0.805328
0.757838,0.774453
0.710751,0.090186
0.687435,0.955267
0.152221,0.0974612
0.763655,0.455571
0.229421,0.234433
0.42247,0.0547586
0.658644,0.414027
0.344436,0.911126
0.947572,0.164086
0.0926298,0.256494
0.789089,0.0738582
0.71276,0.726343
0.554633,0.912425
0.349975,0.606153
0.349595,0.825716
0.128407,0.523684
0.384926,0.968461
0.199644,0.558777
0.810828,0.56885
0.0783899,0.382359
0.180942,0.836171
0.417164,0.472171
0.679265,0.184685
0.712386,0.273682
0.334408,0.221978
0.0292616,0.746413
0.667289,0.670257
0.819027,0.224336
0.184817,0.242547
0.0619886,0.0252722
0.286051,0.620485
0.0829575,0.0884171
0.107222,0.100632
0.757553,0.428873
0.160891,0.536031
0.023828,0.584713
0.323281,0.349314
0.838383,0.487257
0.145187,0.596457
0.639732,0.200844
0.0252568,0.712164
0.153673,0.931834
0.161985,0.866576
0.364076,0.0317027
0.355799,0.638153
0.824401,0.730362
0.668827,0.440261
0.241865,0.982436
0.0548797,0.472837
0.0304364,0.307331
0.599221,0.684426
0.847462,0.99319
0.665429,0.490353
0.376248,0.267806
0.264476,0.763443
0.948672,0.884824
0.60543,0.537262
0.172859,0.60849
0.622617,0.583559
0.325624,0.355892
0.905551,0.032254
0.952958,0.173262
0.651565,0.892069
0.464573,0.0192533
0.248202,0.891624
0.244315,0.319248
0.367455,0.653687
0.0889841,0.845685
0.94476,0.0562792
0.759699,0.928148
0.581268,0.96803
0.409553,0.122462
0.762303,0.640126
0.257725,0.64685
0.598192,0.400209
0.0162736,0.888371
0.910853,0.909011
0.863184,0.768228
0.599604,0.103229
0.778839,0.442394
0.114956,0.437924
0.934337,0.0537193
0.958123,0.340994
0.666784,0.533184
0.523352,0.31854
0.229158,0.527459
0.485691,0.337167
0.919193,0.7438
0.593369,0.861589
0.800433,0.939716
0.781702,0.00197436
0.870681,0.745636
0.989412,0.36271
0.104885,0.930318
0.0299073,0.0764575
0.619321,0.622661
0.109792,0.0647897
0.912907,0.999906
0.85541,0.0806157
0.188476,0.493767
0.369786,0.284464
0.396087,0.251674
0.619132,0.183278
0.0731419,0.252938
0.374712,0.894179
0.777551,0.399596
0.603289,0.272906
0.703353,0.979926
0.397743,0.210912
0.807751,0.192357
0.108079,0.394382
0.546673,0.401392
0.269345,0.328633
0.312916,0.580212
0.356098,0.0770942
0.551515,0.149126
0.879175,0.236683
0.0828063,0.928481
0.572838,0.273824
0.154296,0.0607972
0.823939,0.785267
0.0658983,0.33527
0.0931682,0.351823
0.867444,0.792165
0.834997,0.94841
0.327866,0.560634
0.92955,0.904386
0.648124,0.477936
0.729007,0.572069
0.000428059,0.545045
0.860016,0.55907
0.585458,0.0143343
0.526624,0.411967
0.943329,0.0141324
0.10353,0.909536
0.243302,0.396483
0.409814,0.0795313
0.431356,0.432385
0.210485,0.696647
0.79209,0.993218
0.962899,0.338048
0.15683,0.237983
0.393199,0.311742
0.726932,0.753223
0.93543,0.0146796
0.26436,0.73522
0.924156,0.0730046
0.519958,0.818386
0.917326,0.256399
0.301322,0.1111
0.158113,0.0775895
0.482761,0.394731
0.368364,0.353525
0.586149,0.817741
0.23155,0.786252
0.164523,0.418645
0.889041,0.31459
0.291293,0.365788
0.502615,0.257468
0.100372,0.946757
0.277561,0.238007
0.851121,0.578541
0.96321,0.492481
0.532331,0.0490932
0.304937,0.757537
0.682994,0.888605
0.700269,0.454428
0.941947,0.162767
0.599514,0.991003
0.0807655,0.96757
0.515551,0.711034
0.451843,0.180818
0.83964,0.652437
0.95726,0.0969981
0.577112,0.777691
0.365461,0.822822
0.717549,0.337945
0.560987,0.815796
0.571782,0.219551
0.200236,0.615786
0.314341,0.16668
0.50623,0.329799
0.556516,0.952744
0.21152,0.673994
0.860343,0.729253
0.76557,0.0655832
0.842907,0.453554
0.27144,0.263727
0.388115,0.0665631
0.0263014,0.266884
0.662502,0.0953543
0.547787,0.366361
0.944004,0.167573
0.427252,0.830008
0.605025,0.2133
0.978152,0.485137
0.226402,0.619378
0.906358,0.113096
0.336686,0.0664001
0.392993,0.959853
0.284963,0.766085
0.72064,0.872233
0.127396,0.356765
0.357727,0.445522
0.659252,0.594462
0.74483,0.892243
0.367055,0.18421
0.716045,0.324736
0.456433,0.169573
0.837068,0.792265
0.342209,0.0415939
0.450573,0.214096
0.575389,0.392426
0.947786,0.472336
0.986155,0.588096
0.852476,0.907979
0.737605,0.087934
0.841195,0.982078
0.835993,0.466191
0.950068,0.556211
0.523447,0.178165
0.0904349,0.0252648
0.436639,0.55736
0.255383,0.688649
0.749274,0.709961
0.884011,0.922699
0.76515,0.329555
0.0417356,0.483607
0.653753,0.764245
0.435631,0.457497
0.420866,0.674895
0.76126,0.141786
0.163535,0.370002
0.433172,0.0262612
0.952618,0.45862
0.221341,0.287489
0.392143,0.209
0.65204,0.883243
0.823762,0.456102
0.344233,0.502375
0.343296,0.0881436
0.694087,0.449997
0.793378,0.261371
0.843526,0.217586
0.599895,0.449528
0.563424,0.15485
0.195723,0.726298
0.40443,0.93652
0.0680961,0.534633
0.478437,0.992613
0.164693,0.83999
0.0201985,0.0705773
0.27761,0.107854
0.286599,0.166893
0.214853,0.0399109
0.656065,0.564743
0.77737,0.594148
0.424796,0.230324
0.469008,0.309431
0.841653,0.944143
0.814988,0.0941636
0.491515,0.044809
0.0257348,0.326445
0.699955,0.630625
0.716415,0.0829911
0.378757,0.992619
0.434491,0.348982
0.327795,0.073408
0.614644,0.633587
0.907499,0.246408
0.533201,0.294334
0.522689,0.518585
0.543909,0.267754
0.328457,0.759727
0.643414,0.348481
0.643492,0.0606186
0.629539,0.0262563
0.273244,0.848583
0.0511889,0.573913
0.779873,0.885315
0.952739,0.602944
0.907326,0.289922
0.516807,0.228895
0.201369,0.344253
0.231342,0.547065
0.335452,0.166925
0.663821,0.973452
0.346232,0.155783
0.53123,0.196371
0.862727,0.923112
0.0822954,0.188
0.695477,0.539629
0.263494,0.477654
0.165882,0.308256
0.32122,0.20989
0.44338,0.800947
0.676354,0.504865
0.318552,0.367085
0.344082,0.895754
0.107966,0.206831
0.551447,0.647144
0.947183,0.0132681
0.618244,0.245117
0.866369,0.253671
0.545941,0.748648
0.922241,0.758302
0.134026,0.469731
0.696494,0.598543
0.221428,0.013566
0.629859,0.434353
0.98934,0.464143
0.019672,0.802186
0.961792,0.549617
0.335973,0.856027
0.498223,0.610296
0.635353,0.662074
0.960234,0.15611
0.0817722,0.722529
0.87394,0.966264
0.0136459,0.713745
0.0574458,0.92187
0.581683,0.670644
0.441171,0.434162
0.798,0.301949
0.60725,0.167716
0.793795,0.377488
0.679377,0.343053
0.557674,0.374194
0.146375,0.490817
0.869965,0.0713464
0.386891,0.182745
0.0649505,0.111869
0.412741,0.841999
0.944456,0.642842
0.210244,0.0376099
0.528719,0.620797
0.620954,0.0374779
0.0361913,0.367258
0.858765,0.447384
0.358594,0.891546
0.412107,0.0983449
0.182373,0.829977
0.313148,0.41073
0.408764,0.572296
0.0483826,0.2731
0.252394,0.372702
0.770024,0.518322
0.987032,0.0789268
0.0700558,0.560104
0.114324,0.252824
0.351041,0.159858
0.556571,0.0879385
0.228257,0.857156
0.854905,0.858946
0.912793,0.825264
0.0337318,0.466893
0.799042,0.987353
0.084037,0.388944
0.0594774,0.643696
0.702574,0.352551
0.758341,0.181515
0.531656,0.372038
0.501393,0.478371
0.0740325,0.57823
0.54306,0.980987
0.503739,0.474263
0.532552,0.989352
0.0135373,0.393295
0.516236,0.762805
0.30915,0.556898
0.789461,0.825383
0.292728,0.166023
0.803567,0.819904
0.657158,0.141085
0.0712455,0.747196
0.743139,0.841963
0.266723,0.594547
0.0416702,0.5925
0.77263,0.893524
0.306916,0.767555
0.0418756,0.0919546
0.588771,0.222051
0.30648,0.839314
0.0522065,0.979295
0.983627,0.00103136
0.385691,0.223561
0.905065,0.0750927
0.21951,0.594146
0.179885,0.0577334
0.94073,0.362133
0.821156,0.989772
0.743303,0.757892
0.0310697,0.817319
0.366126,0.57747
0.839945,0.18901
0.428974,0.295397
0.10433,0.0982321
0.692839,0.266898
0.384185,0.062156
0.165053,0.30557
0.443913,0.86442
0.283798,0.741323
0.111321,0.378084
0.750386,0.520717
0.406631,0.599516
0.322889,0.152635
0.442259,0.312525
0.0445971,0.637059
0.0581635,0.720222
0.669713,0.774292
0.307227,0.94384
0.848239,0.807048
0.400388,0.936499
0.734929,0.664298
0.930675,0.346771
0.715077,0.365771
0.151162,0.638052
0.663983,0.930375
0.45011,0.516504
0.214676,0.374534
0.948284,0.170397
0.869228,0.706484
0.527095,0.642442
0.512961,0.215757
0.490892,0.533459
0.379515,0.138108
0.567028,0.225343
0.60383,0.681955
0.75614,0.0507391
0.624032,0.736486
0.325521,0.392893
0.164002,0.0108341
0.505304,0.793472
0.114,0.58463
0.734726,0.334712
0.739004,0.707989
0.747338,0.839675
0.496714,0.432143
0.13205,0.6647
0.944729,0.533175
0.595917,0.930371
0.942338,0.447186
0.0197862,0.505569
0.128122,0.309447
0.490537,0.139426
0.763955,0.518018
0.798545,0.370142
0.829769,0.340472
0.216752,0.49107
0.978468,0.208419
0.383079,0.466713
0.67069,0.305249
0.00797278,0.0797672
0.891259,0.67241
0.64739,0.668373
0.387051,0.163776
0.318234,0.612404
0.22267,0.830573
0.814477,0.338135
0.473245,0.384126
0.259189,0.897267
0.373201,0.964689
0.02436,0.213113
0.82724,0.79632
0.100702,0.430129
0.962446,0.71843
0.243757,0.138508
0.412484,0.972519
0.19007,0.949463
0.857234,0.884568
0.038248,0.159567
0.299174,0.363208
0.609407,0.562788
0.0707226,0.0978334
0.137997,0.522021
0.0250602,0.661301
0.058895,0.312648
0.884597,0.822758
0.106294,0.609854
0.086171,0.418374
0.180077,0.445206
0.442855,0.000108743
0.263005,0.248911
0.420489,0.688178
0.748631,0.210923
0.553416,0.368618
0.997493,0.108196
0.255639,0.336943
0.201054,0.28993
0.658946,0.738668
0.649787,0.716819
0.742524,0.460121
0.830282,0.788916
0.987411,0.239181
0.553893,0.763896
0.815203,0.396686
0.111789,0.266127
0.537453,0.248168
0.504741,0.160266
0.414878,0.481852
0.411787,0.597073
0.674579,0.175618
0.225117,0.756668
0.208546,0.711606
0.542751,0.455711
0.819363,0.906249
0.159074,0.711354
0.968329,0.102235
0.829139,0.481998
0.124388,0.434833
0.128309,0.104357
0.709209,0.151793
0.573137,0.0102854
0.912102,0.626391
0.913638,0.618702
0.612555,0.289691
0.0884667,0.642309
0.37258,0.291855
0.920605,0.436147
0.174926,0.607833
0.639607,0.00517959
0.525717,0.543171
0.273907,0.0927048
0.55659,0.969878
0.850077,0.0187969
0.771802,0.68963
0.392319,0.168485
0.322499,0.347648
0.580814,0.840365
0.455757,0.211237
0.518146,0.142945
0.952036,0.251348
0.10718,0.264519
0.74813,0.366859
0.430431,0.982456
0.777942,0.391587
0.417443,0.715886
0.580284,0.116415
0.726893,0.965037
0.823335,0.356499
0.305457,0.0649174
0.353681,0.941044
0.858493,0.332772
0.04972,0.215878
0.931748,0.798427
0.298146,0.391297
0.192591,0.598614
0.595145,0.0499129
0.915577,0.422825
0.883326,0.361689
0.970664,0.429823
0.441285,0.869442
0.473246,0.64214
0.267518,0.763138
0.225754,0.556276
0.680436,0.493164
0.947524,0.115539
0.704549,0.303378
0.590892,0.672846
0.223931,0.433806
0.49952,0.909218
0.182855,0.95265
0.720684,0.189551
0.709954,0.821137
0.584434,0.00358367
0.204661,0.54152
0.0171913,0.388043
0.110876,0.562754
0.533956,0.282651
0.845126,0.344984
0.540691,0.645414
0.406407,0.0220471
0.816787,0.11708
0.814817,0.26539
0.835388,0.367468
0.354264,0.622019
0.35721,0.00974018
0.413117,0.624952
0.636875,0.11907
0.671775,0.370199
0.252618,0.525158
0.0232943,0.522066
0.380303,0.23708
0.957878,0.680784
0.461508,0.0768864
0.703752,0.991132
0.393498,0.389243
0.757696,0.288857
0.512423,0.132485
0.925307,0.0737694
0.97597,0.928933
0.74274,0.967279
0.72988,0.967721
0.308549,0.734672
0.867096,0.174175
0.45326,0.516245
0.648535,0.603712
0.676903,0.567062
0.284523,0.77866
0.308231,0.726842
0.675923,0.529721
0.361338,0.379156
0.818234,0.125838
0.997014,0.621288
0.386221,0.634638
0.383429,0.439029
0.688441,0.278421
0.309052,0.156634
0.433078,0.633781
0.980465,0.349556
0.950997,0.420888
0.509848,0.0862769
0.410643,0.489271
0.611606,0.936149
0.225614,0.000111282
0.616497,0.331031
0.807001,0.512028
0.33449,0.768001
0.165205,0.713836
0.799925,0.309691
0.204867,0.78863
0.97995,0.238385
0.84155,0.704221
0.746537,0.0965416
0.237753,0.898658
0.226196,0.581717
0.0684295,0.953099
0.697462,0.786379
0.92526,0.501651
0.23578,0.204627
0.734388,0.200178
0.488457,0.715757
0.711145,0.491725
0.778319,0.176088
0.640179,0.0400919
0.377895,0.704944
0.0729108,0.987682
0.972041,0.794031
0.611263,0.536845
0.0496974,0.840138
0.0976347,0.19877
0.509516,0.526992
0.140611,0.512885
0.839673,0.882721
0.250893,0.319435
0.00927849,0.236347
0.992918,0.755256
0.83,0.876674
0.995122,0.525574
0.705956,0.935322
0.163327,0.22644
0.0751973,0.318706
0.038492,0.115457
0.476743,0.42419
0.192624,0.163084
0.319504,0.747782
0.913216,0.907507
0.713385,0.36199
0.277606,0.170918
0.0161844,0.88842
0.824775,0.0491112
0.983996,0.469788
